Complexity,Loss,Equation
1,0.06698691,"-0.317224"
2,0.066966236,"sin(-0.31797585)"
3,0.029547112,"temperature * -1.2253116"
5,0.028361462,"(-0.09981132 * Molecular_Weight) - temperature"
6,0.024166957,"cosh(Molecular_Weight) * (0.013485811 - temperature)"
7,0.022685612,"tan(0.043315466 - (cosh(Molecular_Weight) * temperature))"
8,0.02263866,"sinh(sinh(0.039745126 - (cosh(Molecular_Weight) * temperature)))"
9,0.0216574,"((0.013485811 * (TPSA - temperature)) * density) - temperature"
10,0.021318913,"((0.013485811 * (TPSA - temperature)) * density) - sinh(temperature)"
11,0.018900085,"((0.013485811 * (TPSA - temperature)) * density) - (temperature + -0.050226614)"
12,0.011600618,"cube(((density * LogP) * -0.008323132) - temperature) - (Molecular_Weight * temperature)"
13,0.008624755,"tan(cube(((density * LogP) * -0.008211004) - temperature) - (Molecular_Weight * temperature))"
14,0.008221772,"tan(cube(((density * LogP) * -0.008211004) - temperature) - (square(Molecular_Weight) * temperature))"
15,0.007894847,"tan(sin(tan(cube(((LogP * density) * -0.008053146) - temperature) - (temperature * Molecular_Weight))))"
16,0.0077040573,"tan(sin(tan(cube(((LogP * density) * -0.008053146) - temperature) - (sin(temperature) * Molecular_Weight))))"
17,0.006766724,"tan(cube(((LogP * density) * -0.008053146) - temperature) - (Molecular_Weight * temperature)) + (-0.32085067 / density)"
18,0.006249704,"tan(cube(((LogP * density) * -0.008053146) - temperature) - (square(Molecular_Weight) * temperature)) + (-0.34635785 / density)"
19,0.0061658085,"tan(cube(((LogP * density) * -0.008053146) - sinh(sin(temperature))) - (Molecular_Weight * temperature)) + (-0.32085067 / density)"
20,0.005281502,"tan(sin(tan(cube(((LogP * density) * -0.008053146) - temperature) - (temperature * sin(Molecular_Weight))) + (-0.37615886 / density)))"
21,0.005139298,"tan(sin(tan(cube(((LogP * density) * -0.008053146) - temperature) - tan(temperature * sin(Molecular_Weight))) + (-0.37615886 / density)))"
