r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
6.528061628341674805e-01,6.230494379997253418e-01,2.160918265581130981e-01,5.136570334434509277e-01,4.754600048065185547e+00,3.691126346588134766e+00,-1.000000000000000000e+00,2.356000000000000000e+03,1.760000000000000000e+02,1.706000000000000000e+03,1.470000000000000000e+02,2.765183448791503906e+00,2.726985931396484375e+00,2.962000072002410889e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.037827491760253906e+00,1.900000000000000000e+05
6.528061628341674805e-01,6.318696141242980957e-01,2.255137264728546143e-01,5.102359652519226074e-01,4.634399890899658203e+00,3.257191181182861328e+00,-1.000000000000000000e+00,2.370000000000000000e+03,1.640000000000000000e+02,1.691000000000000000e+03,1.250000000000000000e+02,2.759009361267089844e+00,2.723275661468505859e+00,2.691999971866607666e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.462288856506347656e+00,1.950000000000000000e+05
6.528061628341674805e-01,6.161267757415771484e-01,2.210051566362380981e-01,5.132603645324707031e-01,4.759799957275390625e+00,4.003564834594726562e+00,-1.000000000000000000e+00,2.408000000000000000e+03,1.860000000000000000e+02,1.748000000000000000e+03,1.520000000000000000e+02,2.744041681289672852e+00,2.702493190765380859e+00,2.739999890327453613e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.730368614196777344e+00,2.000000000000000000e+05
6.528061628341674805e-01,6.249339580535888672e-01,2.308411598205566406e-01,5.352857708930969238e-01,4.669400215148925781e+00,7.643410682678222656e+00,-1.000000000000000000e+00,2.385000000000000000e+03,2.000000000000000000e+02,1.770000000000000000e+03,1.610000000000000000e+02,2.732640027999877930e+00,2.519376277923583984e+00,2.630000114440917969e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.445905685424804688e+00,2.050000000000000000e+05
6.528061628341674805e-01,6.209766268730163574e-01,2.338271439075469971e-01,5.446496605873107910e-01,4.473199844360351562e+00,8.135999679565429688e+00,-1.000000000000000000e+00,2.384000000000000000e+03,2.050000000000000000e+02,1.675000000000000000e+03,1.670000000000000000e+02,2.728409051895141602e+00,2.457418918609619141e+00,2.526000142097473145e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.099464416503906250e+00,2.100000000000000000e+05
6.528061628341674805e-01,6.130421161651611328e-01,2.313994318246841431e-01,5.310045480728149414e-01,4.394400119781494141e+00,7.471428394317626953e+00,-1.000000000000000000e+00,2.329000000000000000e+03,2.110000000000000000e+02,1.676000000000000000e+03,1.730000000000000000e+02,2.719394922256469727e+00,2.470067739486694336e+00,2.561999857425689697e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.781921386718750000e+00,2.150000000000000000e+05
6.528061628341674805e-01,6.450126767158508301e-01,2.394696921110153198e-01,5.434368848800659180e-01,4.481800079345703125e+00,9.239044189453125000e+00,-1.000000000000000000e+00,2.421000000000000000e+03,2.350000000000000000e+02,1.735000000000000000e+03,2.010000000000000000e+02,2.698615550994873047e+00,2.309811830520629883e+00,2.481999993324279785e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.973445892333984375e+00,2.200000000000000000e+05
6.528061628341674805e-01,6.231029629707336426e-01,2.454764842987060547e-01,5.470560193061828613e-01,4.402400016784667969e+00,9.192000389099121094e+00,-1.000000000000000000e+00,2.397000000000000000e+03,2.370000000000000000e+02,1.720000000000000000e+03,2.030000000000000000e+02,2.691935300827026367e+00,2.263109207153320312e+00,2.354000061750411987e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.108814620971679688e+01,2.250000000000000000e+05
6.528061628341674805e-01,6.132054924964904785e-01,2.485602945089340210e-01,5.450643897056579590e-01,4.365200042724609375e+00,7.955390453338623047e+00,-1.000000000000000000e+00,2.362000000000000000e+03,2.270000000000000000e+02,1.710000000000000000e+03,1.910000000000000000e+02,2.682878255844116211e+00,2.327781677246093750e+00,2.293999940156936646e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.294256210327148438e+00,2.300000000000000000e+05
6.528061628341674805e-01,6.334950923919677734e-01,2.486389875411987305e-01,5.461572408676147461e-01,4.228000164031982422e+00,8.450549125671386719e+00,-1.000000000000000000e+00,2.334000000000000000e+03,2.360000000000000000e+02,1.634000000000000000e+03,2.020000000000000000e+02,2.676200389862060547e+00,2.279545068740844727e+00,2.236000001430511475e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.657721042633056641e+00,2.350000000000000000e+05
6.528061628341674805e-01,6.298010945320129395e-01,2.489852756261825562e-01,5.605389475822448730e-01,4.310800075531005859e+00,8.916335105895996094e+00,-1.000000000000000000e+00,2.373000000000000000e+03,2.240000000000000000e+02,1.682000000000000000e+03,1.930000000000000000e+02,2.659399747848510742e+00,2.210588932037353516e+00,2.310000061988830566e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.727243423461914062e+00,2.400000000000000000e+05
6.528061628341674805e-01,6.242610216140747070e-01,2.562597393989562988e-01,5.617642998695373535e-01,4.355999946594238281e+00,9.935999870300292969e+00,-1.000000000000000000e+00,2.360000000000000000e+03,2.430000000000000000e+02,1.689000000000000000e+03,2.160000000000000000e+02,2.652126789093017578e+00,2.115926265716552734e+00,2.096000015735626221e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.748789310455322266e+00,2.450000000000000000e+05
6.528061628341674805e-01,6.211519241333007812e-01,2.543867528438568115e-01,5.630165338516235352e-01,4.324399948120117188e+00,9.508000373840332031e+00,-1.000000000000000000e+00,2.366000000000000000e+03,2.380000000000000000e+02,1.691000000000000000e+03,2.100000000000000000e+02,2.647080183029174805e+00,2.116747379302978516e+00,2.189999967813491821e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.829484939575195312e+00,2.500000000000000000e+05
6.528061628341674805e-01,6.261888146400451660e-01,2.539255321025848389e-01,5.629156827926635742e-01,4.283800125122070312e+00,9.520000457763671875e+00,-1.000000000000000000e+00,2.322000000000000000e+03,2.440000000000000000e+02,1.634000000000000000e+03,2.190000000000000000e+02,2.643234014511108398e+00,2.074709653854370117e+00,2.215999960899353027e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.431468009948730469e+00,2.550000000000000000e+05
6.528061628341674805e-01,6.470193862915039062e-01,2.629423439502716064e-01,5.733504295349121094e-01,4.493999958038330078e+00,9.732000350952148438e+00,-1.000000000000000000e+00,2.391000000000000000e+03,2.360000000000000000e+02,1.715000000000000000e+03,2.090000000000000000e+02,2.629220724105834961e+00,2.073722362518310547e+00,2.055999934673309326e-01,0.000000000000000000e+00,5.057845115661621094e-01,7.292927742004394531e+00,2.600000000000000000e+05
6.528061628341674805e-01,6.181824207305908203e-01,2.619526088237762451e-01,5.693287253379821777e-01,4.402800083160400391e+00,9.752987861633300781e+00,-1.000000000000000000e+00,2.335000000000000000e+03,2.380000000000000000e+02,1.661000000000000000e+03,2.100000000000000000e+02,2.624233961105346680e+00,2.070343017578125000e+00,1.987999975681304932e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.985394477844238281e+00,2.650000000000000000e+05
6.528061628341674805e-01,6.310993432998657227e-01,2.625738680362701416e-01,5.810618996620178223e-01,4.539400100708007812e+00,1.017928314208984375e+01,-1.000000000000000000e+00,2.400000000000000000e+03,2.380000000000000000e+02,1.705000000000000000e+03,2.110000000000000000e+02,2.607861280441284180e+00,2.041925907135009766e+00,2.055999934673309326e-01,0.000000000000000000e+00,5.174664258956909180e-01,9.747493743896484375e+00,2.700000000000000000e+05
6.528061628341674805e-01,6.280995011329650879e-01,2.665055394172668457e-01,5.873511433601379395e-01,4.681399822235107422e+00,1.164799976348876953e+01,-1.000000000000000000e+00,2.398000000000000000e+03,2.400000000000000000e+02,1.727000000000000000e+03,2.190000000000000000e+02,2.601483345031738281e+00,2.009087324142456055e+00,2.090000063180923462e-01,0.000000000000000000e+00,5.297490954399108887e-01,9.385494232177734375e+00,2.750000000000000000e+05
6.609997749328613281e-01,6.609997749328613281e-01,2.682341635227203369e-01,5.882020592689514160e-01,4.793200016021728516e+00,1.146800041198730469e+01,-1.000000000000000000e+00,2.416000000000000000e+03,2.420000000000000000e+02,1.784000000000000000e+03,2.180000000000000000e+02,2.586544752120971680e+00,1.998788118362426758e+00,1.997999995946884155e-01,0.000000000000000000e+00,5.336306095123291016e-01,8.088186264038085938e+00,2.800000000000000000e+05
6.609997749328613281e-01,6.242707371711730957e-01,2.718832790851593018e-01,5.902551412582397461e-01,4.793000221252441406e+00,1.211600017547607422e+01,-1.000000000000000000e+00,2.375000000000000000e+03,2.450000000000000000e+02,1.712000000000000000e+03,2.250000000000000000e+02,2.593300342559814453e+00,1.975966572761535645e+00,1.933999955654144287e-01,0.000000000000000000e+00,5.421575307846069336e-01,1.640194320678710938e+01,2.850000000000000000e+05
6.609997749328613281e-01,6.211501359939575195e-01,2.727118730545043945e-01,5.970087051391601562e-01,5.135799884796142578e+00,1.154399967193603516e+01,-1.000000000000000000e+00,2.458000000000000000e+03,2.330000000000000000e+02,1.789000000000000000e+03,2.020000000000000000e+02,2.576155185699462891e+00,2.042339086532592773e+00,1.925999969244003296e-01,0.000000000000000000e+00,5.803996324539184570e-01,1.365247631072998047e+01,2.900000000000000000e+05
6.609997749328613281e-01,6.435816884040832520e-01,2.734728455543518066e-01,5.980674028396606445e-01,5.439199924468994141e+00,1.343999958038330078e+01,-1.000000000000000000e+00,2.463000000000000000e+03,2.380000000000000000e+02,1.807000000000000000e+03,2.130000000000000000e+02,2.566750764846801758e+00,2.032044887542724609e+00,1.966000050306320190e-01,0.000000000000000000e+00,5.789794921875000000e-01,2.738679695129394531e+01,2.950000000000000000e+05
6.609997749328613281e-01,6.473078727722167969e-01,2.699233591556549072e-01,5.959223508834838867e-01,5.647999763488769531e+00,1.470800018310546875e+01,-1.000000000000000000e+00,2.428000000000000000e+03,2.380000000000000000e+02,1.780000000000000000e+03,2.150000000000000000e+02,2.569906711578369141e+00,2.038862466812133789e+00,2.041999995708465576e-01,0.000000000000000000e+00,5.625983476638793945e-01,2.110383224487304688e+01,3.000000000000000000e+05
6.609997749328613281e-01,6.385232210159301758e-01,2.767561674118041992e-01,5.997337102890014648e-01,6.201000213623046875e+00,1.629999923706054688e+01,-1.000000000000000000e+00,2.446000000000000000e+03,2.320000000000000000e+02,1.808000000000000000e+03,2.130000000000000000e+02,2.571977138519287109e+00,2.065932035446166992e+00,1.909999996423721313e-01,0.000000000000000000e+00,5.862501263618469238e-01,3.482971954345703125e+01,3.050000000000000000e+05
6.867174506187438965e-01,6.867174506187438965e-01,2.717068195343017578e-01,6.008903980255126953e-01,6.889400005340576172e+00,1.912400054931640625e+01,-1.000000000000000000e+00,2.514000000000000000e+03,2.400000000000000000e+02,1.868000000000000000e+03,2.280000000000000000e+02,2.568497657775878906e+00,2.053116798400878906e+00,2.073999941349029541e-01,0.000000000000000000e+00,5.862501263618469238e-01,5.108338928222656250e+01,3.100000000000000000e+05
6.867174506187438965e-01,6.732123494148254395e-01,2.697547376155853271e-01,5.990526676177978516e-01,7.869200229644775391e+00,1.861599922180175781e+01,-1.000000000000000000e+00,2.523000000000000000e+03,2.440000000000000000e+02,1.886000000000000000e+03,2.300000000000000000e+02,2.572074174880981445e+00,2.081895351409912109e+00,2.085999995470046997e-01,0.000000000000000000e+00,5.839266777038574219e-01,6.956285858154296875e+01,3.150000000000000000e+05
